response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0049,0.0000,0.0000,0.0001,0.0046,0.0001,500,380.8038
0.0061,0.0000,0.0000,0.0001,0.0058,0.0001,500,380.8038
0.0071,0.0000,0.0000,0.0000,0.0069,0.0001,500,381.0040
0.0077,0.0000,0.0000,0.0000,0.0071,0.0006,500,381.0040
0.0073,0.0000,0.0000,0.0003,0.0068,0.0001,500,381.2036
0.0074,0.0000,0.0000,0.0000,0.0071,0.0001,500,381.2035
0.0081,0.0000,0.0000,0.0000,0.0076,0.0004,500,381.4054
0.0091,0.0000,0.0000,0.0000,0.0076,0.0014,500,381.4054
0.0051,0.0000,0.0000,0.0000,0.0049,0.0001,500,381.6038
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,500,381.6037
0.0213,0.0000,0.0000,0.0000,0.0210,0.0001,500,381.8052
0.0212,0.0000,0.0000,0.0002,0.0205,0.0000,500,381.8056
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,500,382.0055
0.0133,0.0000,0.0000,0.0000,0.0130,0.0001,500,382.0053
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,500,382.2046
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,500,382.2047
0.0044,0.0000,0.0000,0.0000,0.0043,0.0001,500,382.4043
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,500,382.4044
0.0108,0.0000,0.0000,0.0000,0.0104,0.0002,500,382.6055
0.0109,0.0000,0.0000,0.0001,0.0106,0.0000,500,382.6055
0.0067,0.0000,0.0000,0.0000,0.0062,0.0002,500,382.8046
0.0068,0.0000,0.0000,0.0000,0.0065,0.0000,500,382.8046
0.0074,0.0000,0.0000,0.0000,0.0068,0.0005,500,383.0037
0.0082,0.0000,0.0000,0.0000,0.0080,0.0001,500,383.0036
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,383.2036
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,383.2035
0.0052,0.0000,0.0000,0.0000,0.0051,0.0001,500,383.4054
0.0055,0.0000,0.0000,0.0000,0.0053,0.0000,500,383.4054
