response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0103,0.0000,0.0000,0.0000,0.0085,0.0001,500,268.5075
0.0042,0.0000,0.0000,0.0000,0.0039,0.0001,500,269.0040
0.0044,0.0000,0.0000,0.0001,0.0041,0.0001,500,269.5040
0.0069,0.0000,0.0000,0.0001,0.0064,0.0002,500,270.0040
0.0055,0.0000,0.0000,0.0000,0.0053,0.0001,500,270.5040
0.0055,0.0000,0.0000,0.0000,0.0052,0.0002,500,271.0031
0.0059,0.0000,0.0000,0.0000,0.0057,0.0001,500,271.5039
0.0039,0.0000,0.0000,0.0001,0.0036,0.0001,500,272.0040
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,500,272.5039
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,273.0041
0.0073,0.0000,0.0000,0.0001,0.0059,0.0010,500,273.5035
0.0097,0.0000,0.0000,0.0000,0.0087,0.0007,500,274.0040
0.0275,0.0000,0.0000,0.0000,0.0270,0.0004,500,274.5039
0.0047,0.0000,0.0000,0.0000,0.0045,0.0001,500,275.0040
0.0139,0.0000,0.0000,0.0001,0.0134,0.0002,500,275.5032
0.0137,0.0000,0.0000,0.0001,0.0131,0.0002,500,276.0043
0.0969,0.0000,0.0000,0.0001,0.0965,0.0001,500,276.5040
0.0483,0.0000,0.0000,0.0000,0.0481,0.0001,500,277.0040
0.0128,0.0000,0.0000,0.0001,0.0120,0.0001,500,277.5041
0.0052,0.0000,0.0000,0.0000,0.0048,0.0002,500,278.0035
0.0138,0.0000,0.0000,0.0002,0.0133,0.0003,500,278.5041
0.0103,0.0000,0.0000,0.0001,0.0098,0.0002,500,279.0041
0.0050,0.0000,0.0000,0.0001,0.0046,0.0001,500,279.5039
0.0065,0.0000,0.0000,0.0001,0.0062,0.0001,500,280.0040
0.0181,0.0000,0.0000,0.0000,0.0178,0.0001,500,280.5034
0.0063,0.0000,0.0000,0.0001,0.0060,0.0001,500,281.0032
0.0144,0.0000,0.0000,0.0000,0.0142,0.0001,500,281.5034
0.0053,0.0000,0.0000,0.0001,0.0050,0.0001,500,282.0040
0.0060,0.0000,0.0000,0.0001,0.0055,0.0001,500,282.5032
0.0076,0.0000,0.0000,0.0001,0.0073,0.0001,500,283.0040
0.0072,0.0000,0.0000,0.0001,0.0070,0.0001,500,283.5040
0.0056,0.0000,0.0000,0.0001,0.0053,0.0002,500,284.0040
0.0049,0.0000,0.0000,0.0000,0.0046,0.0001,500,284.5040
0.0054,0.0000,0.0000,0.0000,0.0051,0.0001,500,285.0041
0.0098,0.0000,0.0000,0.0001,0.0094,0.0001,500,285.5041
0.0066,0.0000,0.0000,0.0001,0.0061,0.0003,500,286.0032
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,500,286.5031
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,500,287.0040
0.0034,0.0000,0.0000,0.0001,0.0028,0.0003,500,287.5040
0.0053,0.0000,0.0000,0.0000,0.0050,0.0001,500,288.0040
0.0065,0.0000,0.0000,0.0001,0.0062,0.0001,500,288.5040
0.0048,0.0000,0.0000,0.0000,0.0045,0.0001,500,289.0040
0.0049,0.0000,0.0000,0.0000,0.0046,0.0002,500,289.5040
0.0058,0.0000,0.0000,0.0001,0.0055,0.0001,500,290.0031
0.0109,0.0000,0.0000,0.0000,0.0104,0.0005,500,290.5040
0.0057,0.0000,0.0000,0.0000,0.0055,0.0001,500,291.0040
0.0088,0.0000,0.0000,0.0001,0.0074,0.0012,500,291.5040
0.0070,0.0000,0.0000,0.0000,0.0067,0.0001,500,292.0035
0.0163,0.0000,0.0000,0.0001,0.0157,0.0005,500,292.5039
0.0926,0.0000,0.0000,0.0001,0.0923,0.0001,500,293.0033
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,500,293.5032
0.0068,0.0000,0.0000,0.0001,0.0064,0.0001,500,294.0033
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,500,294.5033
0.0068,0.0000,0.0000,0.0001,0.0063,0.0001,500,295.0040
0.0054,0.0000,0.0000,0.0000,0.0052,0.0001,500,295.5040
0.0070,0.0000,0.0000,0.0000,0.0066,0.0001,500,296.0040
0.0053,0.0000,0.0000,0.0001,0.0050,0.0001,500,296.5041
0.0072,0.0000,0.0000,0.0006,0.0064,0.0001,500,297.0031
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,500,297.5040
0.0066,0.0000,0.0000,0.0001,0.0064,0.0001,500,298.0034
0.0042,0.0000,0.0000,0.0001,0.0041,0.0001,500,298.5038
0.0102,0.0000,0.0000,0.0001,0.0097,0.0002,500,299.0040
0.0057,0.0000,0.0000,0.0000,0.0055,0.0001,500,299.5040
0.0071,0.0000,0.0000,0.0000,0.0067,0.0001,500,300.0030
