response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1992,0.0000,0.0000,0.0000,0.1991,0.0001,500,33.5024
0.2033,0.0000,0.0000,0.0000,0.2032,0.0001,500,33.6075
0.2075,0.0000,0.0000,0.0000,0.2074,0.0001,500,33.6075
0.2876,0.0000,0.0000,0.0000,0.0973,0.1902,500,33.6075
0.1939,0.0000,0.0000,0.0000,0.1934,0.0005,500,33.7016
0.2881,0.0000,0.0000,0.0000,0.2032,0.0849,500,33.6075
0.2887,0.0000,0.0000,0.0000,0.2881,0.0005,500,33.6069
0.2922,0.0000,0.0000,0.0000,0.2106,0.0814,500,33.6041
0.2900,0.0000,0.0000,0.0000,0.2894,0.0006,500,33.6069
0.2900,0.0000,0.0000,0.0000,0.2899,0.0001,500,33.6075
0.0868,0.0000,0.0000,0.0000,0.0866,0.0000,500,33.8108
0.0837,0.0000,0.0000,0.0000,0.0835,0.0001,500,33.8150
0.2919,0.0000,0.0000,0.0000,0.2918,0.0000,500,33.6069
0.0964,0.0000,0.0000,0.0000,0.0963,0.0001,500,33.8969
0.0977,0.0000,0.0000,0.0000,0.0965,0.0011,500,33.8956
0.0978,0.0000,0.0000,0.0000,0.0966,0.0012,500,33.8955
0.0982,0.0000,0.0000,0.0001,0.0981,0.0000,500,33.8951
0.0971,0.0000,0.0000,0.0000,0.0970,0.0000,500,33.8963
0.0988,0.0000,0.0000,0.0000,0.0983,0.0004,500,33.8956
0.0956,0.0000,0.0000,0.0000,0.0955,0.0000,500,33.8988
0.0971,0.0000,0.0000,0.0000,0.0968,0.0002,500,33.8975
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,500,34.0046
0.0068,0.0000,0.0000,0.0000,0.0065,0.0001,500,34.0045
0.0076,0.0000,0.0000,0.0000,0.0065,0.0010,500,34.0047
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,500,34.0045
0.0076,0.0000,0.0000,0.0000,0.0076,0.0000,500,34.0047
0.0084,0.0000,0.0000,0.0000,0.0082,0.0000,500,34.0046
0.0095,0.0000,0.0000,0.0000,0.0093,0.0001,500,34.0045
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,500,34.0046
0.0102,0.0000,0.0000,0.0000,0.0099,0.0003,500,34.0047
0.0104,0.0000,0.0000,0.0000,0.0102,0.0000,500,34.0045
0.0047,0.0000,0.0000,0.0000,0.0045,0.0002,500,34.2046
0.0047,0.0000,0.0000,0.0000,0.0045,0.0002,500,34.2046
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,500,34.2046
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,500,34.2045
0.0057,0.0000,0.0000,0.0000,0.0049,0.0007,500,34.2045
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,500,34.2045
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,500,34.2045
0.0069,0.0000,0.0000,0.0000,0.0069,0.0000,500,34.2045
