response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,500,26.1050
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,500,26.1047
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,500,26.1048
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,500,26.1050
0.0071,0.0000,0.0000,0.0000,0.0064,0.0005,500,26.1047
0.0074,0.0000,0.0000,0.0000,0.0074,0.0000,500,26.1049
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,500,26.2047
0.0038,0.0000,0.0000,0.0000,0.0037,0.0001,500,26.2048
0.0039,0.0000,0.0000,0.0000,0.0038,0.0001,500,26.2048
0.0072,0.0000,0.0000,0.0000,0.0042,0.0030,500,26.2049
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,500,26.2049
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,500,26.2049
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,500,26.2049
0.0096,0.0000,0.0000,0.0000,0.0091,0.0005,500,26.2047
0.0094,0.0000,0.0000,0.0000,0.0094,0.0001,500,26.2049
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,500,26.2047
0.0056,0.0000,0.0000,0.0000,0.0053,0.0001,500,26.3048
0.0060,0.0000,0.0000,0.0000,0.0055,0.0003,500,26.3048
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,500,26.3050
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,500,26.3048
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,500,26.3048
0.0084,0.0000,0.0000,0.0000,0.0060,0.0022,500,26.3047
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,500,26.3048
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,500,26.3050
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,500,26.3048
0.0085,0.0000,0.0000,0.0000,0.0085,0.0000,500,26.3050
0.0049,0.0000,0.0000,0.0000,0.0044,0.0004,500,26.4047
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,500,26.4048
0.0050,0.0000,0.0000,0.0000,0.0048,0.0000,500,26.4047
0.0061,0.0000,0.0000,0.0001,0.0057,0.0002,500,26.4048
0.0071,0.0000,0.0000,0.0000,0.0059,0.0011,500,26.4049
0.0073,0.0000,0.0000,0.0000,0.0045,0.0027,500,26.4047
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,500,26.4049
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,500,26.4048
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,500,26.4049
0.0075,0.0000,0.0000,0.0000,0.0073,0.0000,500,26.4047
0.0050,0.0000,0.0000,0.0000,0.0048,0.0001,500,26.5046
0.0052,0.0000,0.0000,0.0000,0.0050,0.0001,500,26.5046
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,500,26.5047
0.0099,0.0000,0.0000,0.0000,0.0098,0.0001,500,26.5047
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,500,26.5046
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,500,26.5047
0.0128,0.0000,0.0000,0.0000,0.0125,0.0000,500,26.5046
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,500,26.5048
0.0127,0.0000,0.0000,0.0000,0.0127,0.0000,500,26.5046
0.0126,0.0000,0.0000,0.0000,0.0085,0.0041,500,26.5047
0.0086,0.0000,0.0000,0.0000,0.0083,0.0002,500,26.6051
0.0105,0.0000,0.0000,0.0000,0.0103,0.0001,500,26.6049
0.0154,0.0000,0.0000,0.0000,0.0153,0.0001,500,26.6050
0.0153,0.0000,0.0000,0.0000,0.0152,0.0001,500,26.6051
0.0155,0.0000,0.0000,0.0000,0.0152,0.0003,500,26.6051
0.0155,0.0000,0.0000,0.0000,0.0154,0.0000,500,26.6052
0.0162,0.0000,0.0000,0.0000,0.0155,0.0006,500,26.6050
0.0161,0.0000,0.0000,0.0000,0.0161,0.0000,500,26.6051
0.0165,0.0000,0.0000,0.0000,0.0101,0.0063,500,26.6052
0.0170,0.0000,0.0000,0.0000,0.0163,0.0004,500,26.6047
0.0193,0.0000,0.0000,0.0000,0.0192,0.0001,500,26.7050
0.0340,0.0000,0.0000,0.0000,0.0190,0.0150,500,26.7050
0.0345,0.0000,0.0000,0.0000,0.0194,0.0149,500,26.7046
0.0344,0.0000,0.0000,0.0000,0.0343,0.0000,500,26.7046
0.0343,0.0000,0.0000,0.0000,0.0342,0.0000,500,26.7049
0.0449,0.0000,0.0000,0.0000,0.0340,0.0109,500,26.7050
0.0451,0.0000,0.0000,0.0000,0.0401,0.0050,500,26.7048
0.0451,0.0000,0.0000,0.0000,0.0450,0.0001,500,26.7048
0.0614,0.0000,0.0000,0.0000,0.0613,0.0001,500,26.7049
0.0617,0.0000,0.0000,0.0000,0.0615,0.0000,500,26.7046
0.0389,0.0000,0.0000,0.0000,0.0389,0.0001,500,26.8053
0.0392,0.0000,0.0000,0.0000,0.0209,0.0182,500,26.8051
0.0390,0.0000,0.0000,0.0000,0.0389,0.0001,500,26.8053
0.0389,0.0000,0.0000,0.0000,0.0389,0.0000,500,26.8054
0.0391,0.0000,0.0000,0.0000,0.0284,0.0107,500,26.8052
0.0392,0.0000,0.0000,0.0000,0.0391,0.0000,500,26.8051
0.0409,0.0000,0.0000,0.0000,0.0365,0.0042,500,26.8048
0.0419,0.0000,0.0000,0.0000,0.0402,0.0016,500,26.8054
0.0443,0.0000,0.0000,0.0000,0.0404,0.0034,500,26.8047
0.0437,0.0000,0.0000,0.0000,0.0429,0.0007,500,26.8053
0.0209,0.0000,0.0000,0.0000,0.0143,0.0063,500,26.9048
0.0210,0.0000,0.0000,0.0000,0.0143,0.0067,500,26.9050
0.0210,0.0000,0.0000,0.0000,0.0191,0.0019,500,26.9050
0.0211,0.0000,0.0000,0.0000,0.0210,0.0001,500,26.9051
0.0240,0.0000,0.0000,0.0003,0.0237,0.0001,500,26.9048
0.0245,0.0000,0.0000,0.0000,0.0244,0.0001,500,26.9050
0.0264,0.0000,0.0000,0.0000,0.0238,0.0026,500,26.9049
0.0263,0.0000,0.0000,0.0000,0.0263,0.0000,500,26.9051
0.0266,0.0000,0.0000,0.0000,0.0265,0.0000,500,26.9048
0.0274,0.0000,0.0000,0.0000,0.0262,0.0012,500,26.9051
0.0064,0.0000,0.0000,0.0000,0.0063,0.0001,500,27.0048
0.0076,0.0000,0.0000,0.0000,0.0065,0.0010,500,27.0049
0.0084,0.0000,0.0000,0.0000,0.0077,0.0005,500,27.0048
0.0247,0.0000,0.0000,0.0000,0.0246,0.0001,500,27.0048
0.0247,0.0000,0.0000,0.0000,0.0065,0.0181,500,27.0049
0.0248,0.0000,0.0000,0.0000,0.0247,0.0002,500,27.0048
0.0248,0.0000,0.0000,0.0000,0.0109,0.0138,500,27.0049
0.0248,0.0000,0.0000,0.0000,0.0246,0.0001,500,27.0049
0.0248,0.0000,0.0000,0.0001,0.0246,0.0001,500,27.0049
0.0252,0.0000,0.0000,0.0000,0.0251,0.0001,500,27.0047
0.0116,0.0000,0.0000,0.0000,0.0114,0.0002,500,27.1052
0.0132,0.0000,0.0000,0.0000,0.0130,0.0001,500,27.1050
0.0214,0.0000,0.0000,0.0000,0.0129,0.0086,500,27.1052
0.0215,0.0000,0.0000,0.0000,0.0142,0.0072,500,27.1052
0.0236,0.0000,0.0000,0.0000,0.0213,0.0023,500,27.1053
0.0237,0.0000,0.0000,0.0000,0.0237,0.0001,500,27.1052
0.0240,0.0000,0.0000,0.0000,0.0239,0.0001,500,27.1049
0.0245,0.0000,0.0000,0.0000,0.0238,0.0006,500,27.1051
0.0245,0.0000,0.0000,0.0000,0.0244,0.0000,500,27.1051
0.0255,0.0000,0.0000,0.0000,0.0245,0.0010,500,27.1050
0.0168,0.0000,0.0000,0.0000,0.0167,0.0001,500,27.2057
0.0166,0.0000,0.0000,0.0000,0.0165,0.0001,500,27.2061
0.0308,0.0000,0.0000,0.0000,0.0304,0.0003,500,27.2057
0.0309,0.0000,0.0000,0.0000,0.0306,0.0002,500,27.2056
0.0307,0.0000,0.0000,0.0001,0.0306,0.0000,500,27.2058
0.0351,0.0000,0.0000,0.0000,0.0350,0.0001,500,27.2056
0.0391,0.0000,0.0000,0.0000,0.0389,0.0001,500,27.2061
0.0168,0.0000,0.0000,0.0000,0.0167,0.0001,500,27.3041
0.1157,0.0000,0.0000,0.0000,0.1156,0.0001,500,27.2053
0.0172,0.0000,0.0000,0.0000,0.0170,0.0000,500,27.3040
